formatted_date;mean_2m_air_temperature; minimum_2m_air_temperature; maximum_2m_air_temperature;total_precipitation;surface_pressure
25/07/1982;296,2463426;292,0855894;301,6743591;0,009146956;90983,9409
26/07/1982;295,3653045;291,4642277;300,5159918;0,018358719;91039,8498
27/07/1982;294,8987992;291,4324032;299,3750503;0,011888923;91197,45222
28/07/1982;294,4150649;291,4298367;298,8093953;0,01220739;91212,69519
29/07/1982;295,3309273;291,7658032;300,2712227;0,016383205;91156,02815
30/07/1982;295,5567634;291,9345237;300,9065119;0,007781948;91248,28085
31/07/1982;296,5187676;292,3535636;301,999303;0,00347473;91192,79496
1/08/1982;296,2403728;291,284579;301,1372539;0,007951528;91070,84054
2/08/1982;295,8544975;292,4538165;301,0785459;0,010002368;91043,37717
3/08/1982;295,3260391;291,3204864;301,5734781;0,008106745;91041,10033
4/08/1982;296,6197556;292,1979335;302,5712685;0,003784045;91023,84982
5/08/1982;296,2631749;292,1933107;301,7934114;0,004930603;91044,76883
6/08/1982;295,5683404;291,8983249;300,7809654;0,014689385;91072,57249
7/08/1982;294,7789274;291,6647121;299,2987583;0,014109599;91136,31502
8/08/1982;294,1841226;290,9573843;297,8474426;0,013158319;91146,63185
9/08/1982;295,3265938;290,7614757;301,5261078;0,001368744;91054,16818
10/08/1982;296,321081;292,0269294;301,5597153;0,006225374;91033,99083
11/08/1982;296,3696403;291,8019147;302,5939708;0,003439508;91110,56514
12/08/1982;296,5936027;292,4700861;302,2559697;0,006965974;91139,85896
13/08/1982;296,3174304;291,4855119;302,3457635;0,006758772;91116,86118
14/08/1982;296,1911393;292,0108378;301,6584954;0,007690441;91062,98369
15/08/1982;295,9867844;291,3443685;302,3519762;0,007346468;91016,77472
16/08/1982;296,1570747;292,4168252;300,418628;0,007233212;91024,22452
17/08/1982;296,1268476;291,849357;302,1779638;0,006204506;91041,1839
18/08/1982;296,6669043;292,4115821;302,1098562;0,004481724;90994,31817
19/08/1982;296,5708241;292,2436113;301,114856;0,006098631;91039,56876
20/08/1982;296,2994286;292,3427916;300,9114441;0,011910812;91067,15986
21/08/1982;296,1517735;291,9783049;301,097216;0,013155976;91037,13494
22/08/1982;296,6686534;292,4444833;302,2163647;0,007491655;91025,53983
23/08/1982;297,1366544;292,760205;302,1338809;0,004735428;91087,69387
24/08/1982;296,6834082;292,4774969;301,7522854;0,009990251;91064,4005
25/08/1982;296,4682537;292,3135359;301,2201744;0,012709278;91047,4762
26/08/1982;296,4180045;291,6609966;302,0205965;0,005554305;91038,44086
27/08/1982;297,1947565;292,9966055;302,0988829;0,004189617;90881,71294
28/08/1982;296,1729545;292,232866;300,6854926;0,005749933;90943,95835
29/08/1982;296,6463233;292,4753904;301,7552799;0,007456951;90921,12456
30/08/1982;296,2466944;292,4424615;301,280789;0,005915064;90886,27584
31/08/1982;296,0393848;291,9272973;300,6152098;0,012371591;90882,51265
1/09/1982;295,6255725;291,9175195;301,0224977;0,007745809;90924,62725
2/09/1982;296,7744751;292,6735388;302,280163;0,00623021;90927,81208
3/09/1982;296,1685354;292,5030823;300,7216073;0,012194353;90980,49702
4/09/1982;295,992535;292,0998627;300,7554088;0,012272959;90989,15511
5/09/1982;296,0129146;292,8290173;300,5651092;0,023756018;91001,31017
6/09/1982;296,4192667;292,269639;301,6411814;0,005105074;91043,40961
7/09/1982;296,9982266;293,0583062;302,0702235;0,003533986;90987,72942
8/09/1982;296,2695659;292,2690645;301,205781;0,00726254;91029,08421
9/09/1982;296,1856357;292,7721827;300,5146545;0,014713575;91106,20149
10/09/1982;295,3506593;291,9756088;299,4926706;0,022589143;91127,65023
11/09/1982;295,0444226;292,2336544;299,1395578;0,010072366;91115,90516
12/09/1982;295,1946183;292,3673448;299,7073911;0,011750071;91108,37587
13/09/1982;295,7737678;292,3271862;301,3831476;0,0141804;91104,13427
14/09/1982;295,4233751;292,7610502;299,587056;0,021149962;91059,63572
15/09/1982;294,9856542;292,2762751;298,5206324;0,017218633;91044,17528
16/09/1982;294,3782652;292,3183219;297,741342;0,018706288;91108,19786
17/09/1982;293,9542645;291,6886283;297,3225828;0,013590968;91215,86359
18/09/1982;294,9075728;291,7301569;300,3679182;0,01096334;91182,64691
19/09/1982;294,9368796;292,312858;298,9898427;0,013231422;91050,65977
20/09/1982;295,4339371;292,6601463;299,9315653;0,022856216;91072,91389
21/09/1982;295,2011919;291,5621003;299,8944018;0,007320833;91158,54565
22/09/1982;295,6473584;292,0887038;300,5408805;0,007218779;91171,61239
23/09/1982;295,5599343;291,5209268;300,4145964;0,007186125;91140,09145
24/09/1982;294,5359776;290,9325075;298,2013228;0,014772716;91178,66235
25/09/1982;294,0172712;291,7027855;297,2763086;0,025800731;91240,12851
26/09/1982;294,423215;290,747797;299,5073484;0,008035945;91265,42526
27/09/1982;295,7976658;291,7099551;300,761041;0,009448884;91145,01224
28/09/1982;294,9759455;291,8977596;298,8060163;0,027731012;91122,55979
29/09/1982;295,058984;291,7220914;299,6251451;0,013366936;91103,60095
30/09/1982;295,1824409;291,9678662;300,1279414;0,014259901;91118,62427
1/10/1982;294,2157504;291,8413528;296,792763;0,022210615;91145,87151
2/10/1982;294,1909748;290,9794803;298,9767708;0,013006699;91152,54091
3/10/1982;294,3442297;291,9670532;298,2594556;0,014549682;91181,03173
4/10/1982;294,6269034;291,0756738;298,6292259;0,006628253;91170,21667
5/10/1982;295,1344466;291,3322822;299,3802562;0,009300955;91177,1744
6/10/1982;295,0788165;291,4792442;300,2099873;0,007281976;91089,77376
7/10/1982;295,2292242;292,3652668;298,9591818;0,018181186;90976,80556
8/10/1982;294,3871116;291,5395755;298,2940247;0,016091075;91023,92192
9/10/1982;294,2365361;291,4464464;298,8929866;0,016834864;91085,3077
10/10/1982;294,4744611;292,4238667;298,9066895;0,024946239;91136,80941
11/10/1982;294,6983811;291,5530732;298,8791186;0,007502558;91013,36544
12/10/1982;294,4866934;292,5218448;297,5577731;0,037416599;91050,97524
13/10/1982;293,9642899;290,8328758;297,9484484;0,007517559;91105,23302
14/10/1982;295,1180612;291,4131007;298,625224;0,010182282;91051,12718
15/10/1982;294,9653656;291,7870771;298,4706662;0,024763143;91066,45368
16/10/1982;293,9992761;291,1603388;297,4249296;0,023636153;91111,24464
17/10/1982;293,9456546;291,5780552;296,2813063;0,018710418;91165,93279
18/10/1982;293,8288964;291,2029518;297,7260495;0,010249786;91059,48454
19/10/1982;294,0768686;291,4196726;298,283863;0,010656213;90990,57949
20/10/1982;294,0365241;291,7107072;297,7579054;0,014778776;91012,05237
21/10/1982;293,7325959;291,5876488;296,6698987;0,018245821;91064,77102
22/10/1982;294,3292479;291,5697593;299,1953937;0,016797611;91057,04097
23/10/1982;294,0089356;291,6683652;296,6455084;0,013861552;91032,04107
24/10/1982;293,9246791;291,2565841;297,0038816;0,017110857;91047,35538
25/10/1982;293,7007438;292,5031554;295,8988916;0,02161678;91138,4524
26/10/1982;293,9114347;291,3901517;297,0629621;0,014732214;91226,08316
27/10/1982;294,2704165;291,1264503;297,1280206;0,012868048;91156,66126
28/10/1982;293,3792163;290,8269944;296,9114774;0,008117761;91046,95465
29/10/1982;293,7996539;291,058264;297,3991547;0,006740319;90956,99751
30/10/1982;294,0783138;290,8401248;298,1621042;0,007060571;90981,92019
31/10/1982;294,5111391;290,9926315;298,6488499;0,009491654;90919,208
1/11/1982;294,6231473;291,7328466;298,2931572;0,016603656;90901,8611
2/11/1982;293,9771997;291,4024281;297,9415671;0,015503203;90911,27632
3/11/1982;293,5077485;291,215814;296,3581915;0,013250103;91008,67454
4/11/1982;294,1966748;291,1195864;298,4280545;0,009715102;91086,47139
5/11/1982;294,438198;290,8554025;298,5186175;0,006742896;91065,39743
6/11/1982;295,2000334;291,9322598;299,5052938;0,008817594;90974,64184
7/11/1982;295,0574497;292,2268627;299,324474;0,010524671;90960,56749
8/11/1982;295,3049005;292,5476204;299,1541765;0,003437393;90904,39833
9/11/1982;296,0297716;291,7830432;300,3727176;0,003471594;90866,45648
10/11/1982;295,8115714;292,9344851;298,6968429;0,007087342;90900,25305
11/11/1982;294,3064432;292,1260205;297,5826962;0,012881212;90973,60662
12/11/1982;294,6570971;292,3671437;297,9499495;0,011499411;90999,88893
13/11/1982;295,3935949;291,6701234;300,54769;0,005049972;90914,91042
14/11/1982;296,2830093;292,2039244;300,5267215;0,001347539;90797,40603
15/11/1982;296,35099;293,3419736;300,5344647;0,004715505;90801,55725
16/11/1982;295,8515004;292,3191998;300,3642243;0,006356984;90833,95595
17/11/1982;294,9407883;292,2439167;298,7027037;0,008183974;90854,42393
18/11/1982;294,5038781;291,9977891;298,0745643;0,008525364;90887,36956
19/11/1982;295,3901016;291,9246883;300,6204822;0,006542632;90947,81099
20/11/1982;294,5469519;292,5052;297,5883737;0,015060573;90988,02917
21/11/1982;294,5063993;291,5564122;298,6128973;0,006208249;90989,16441
22/11/1982;294,5086468;291,9967854;297,8355198;0,004083404;90969,73946
23/11/1982;295,0496015;291,8896682;299,2622324;0,005047804;91030,08943
24/11/1982;295,1296628;291,7041661;299,2686402;0,004222785;91128,43131
25/11/1982;294,9450171;292,3342724;298,7427145;0,00727807;91179,55669
26/11/1982;294,6888906;291,8527954;297,821819;0,016526474;91259,68278
27/11/1982;294,7824974;291,4474451;299,839261;0,00786858;91198,0198
28/11/1982;294,5034463;290,8933104;299,5432372;0,006001611;91098,84162
29/11/1982;294,4127929;290,4848798;299,3282115;0,004286623;91034,65602
30/11/1982;295,5294171;292,011986;300,6259432;0,003714261;91022,05178
1/12/1982;295,8455997;292,0745244;300,4845125;0,005702266;90974,66797
2/12/1982;295,890695;292,708914;300,4092478;0,005063675;90950,30947
3/12/1982;295,165695;291,1738483;298,7910612;0,00823713;90933,92296
4/12/1982;294,5687568;291,8132952;298,3846087;0,007605193;90884,4436
5/12/1982;294,3483202;291,7732294;298,9257284;0,017113812;90947,36821
6/12/1982;295,0203175;291,5919043;299,810163;0,002709241;90972,68313
7/12/1982;295,2684416;291,8643559;299,4418361;0,004952953;90934,4114
8/12/1982;295,1400009;291,9581019;300,0259025;0,007721387;90999,57404
9/12/1982;294,8303585;292,3249014;297,7614956;0,007845468;91091,49965
10/12/1982;295,4370089;292,3579197;299,4757614;0,006412587;91068,79657
11/12/1982;295,1965079;292,2050049;298,4643236;0,00320085;91015,6521
12/12/1982;295,3174725;292,5837449;298,2231328;0,004440967;90953,30619
13/12/1982;294,9554119;292,3404722;298,4688213;0,005609161;90888,7892
14/12/1982;295,1019478;291,8814486;298,9692278;0,00321727;90878,97285
15/12/1982;296,1862584;291,8723119;300,9977877;0,005234571;90946,4735
16/12/1982;295,7225755;291,9069624;299,8045972;0,004698995;91008,66238
17/12/1982;295,0631994;292,7747738;298,9082949;0,008901307;91045,06416
18/12/1982;294,3274282;291,97861;297,8343236;0,009346697;91108,20358
19/12/1982;294,5971709;292,011233;299,108489;0,001998986;91098,2665
20/12/1982;295,0328454;292,4094173;299,6933164;0,006082406;91122,81942
21/12/1982;294,8262984;291,8347262;300,0159553;0,005125905;91161,24294
22/12/1982;295,1069833;291,9162795;300,3056971;0,007318657;91162,71403
23/12/1982;295,3942642;292,4890426;300,6496569;0,005358779;91092,60322
24/12/1982;295,0765955;291,9593202;299,8966462;0,010023765;90999,41515
25/12/1982;294,7829028;291,6933711;299,8023282;0,003738394;90996,49235
26/12/1982;294,9788145;291,3117257;299,8014618;0,002693463;90838,07172
27/12/1982;294,7952507;292,2765554;298,6690697;0,011027322;90907,54311
28/12/1982;294,7286947;290,9784779;299,6763634;0,007169386;91052,84127
29/12/1982;294,3108112;290,6776958;298,9800588;0,002904306;90666,3942
30/12/1982;294,6786733;291,6049625;299,6311892;0,001798383;90668,77197
31/12/1982;295,0484922;291,5833872;300,3136239;0,000974574;90538,14395
1/01/1983;296,1065965;292,1170964;301,6657269;0,001634516;90925,70506
2/01/1983;295,7764322;292,2663946;300,6956343;0,003961059;90966,56673
3/01/1983;295,7365978;292,4614364;300,2063231;0,009597787;90981,20291
4/01/1983;295,8346858;292,5412158;299,8977593;0,002182572;91012,25081
5/01/1983;295,3756984;292,2727727;298,8533793;0,003375199;91019,35168
6/01/1983;295,8393912;291,9521016;299,2572521;0,004165196;90988,01232
7/01/1983;295,9395653;292,2545594;299,0132513;0,002317944;90939,40777
8/01/1983;295,3858565;291,7523386;298,4273299;0,007380803;90898,75524
9/01/1983;295,6177499;292,4388493;299,5177547;0,002137996;90805,82815
10/01/1983;296,0331606;293,3403666;299,9897794;0,00283419;90666,91456
11/01/1983;296,2899065;292,805772;299,907342;0,002355684;90747,37786
12/01/1983;295,1977815;293,0413041;298,0660265;0,008464119;90845,64967
13/01/1983;295,2048031;291,5586643;299,2670574;0,002340516;90950,27559
14/01/1983;295,2664574;292,4297303;299,1008617;0,001968545;90950,44923
15/01/1983;295,3855672;291,7579503;299,1529807;0,000926139;90766,5485
16/01/1983;296,0208687;292,8134952;300,046793;0,004113915;90752,7284
17/01/1983;295,5055167;292,025747;298,9654264;0,001530739;90879,74776
18/01/1983;295,0639268;291,9698509;299,1444221;0,001480557;90965,88542
19/01/1983;296,5252446;293,344971;300,017371;0,002417551;90947,51325
20/01/1983;295,6652168;292,8630345;299,5542731;0,002437854;90926,20409
21/01/1983;295,9345141;292,1360335;300,076759;0,001868928;90904,52063
22/01/1983;296,2008813;293,6484769;300,3357888;0,001731146;90988,02337
23/01/1983;296,0919284;293,6882294;299,9481584;0,003153967;91048,9912
24/01/1983;296,0599956;293,3258568;299,9645982;0,004259726;91078,9111
25/01/1983;296,340786;293,9141512;299,5540844;0,001805762;91032,60909
26/01/1983;296,0071342;293,784428;299,549087;0,002923955;91003,75303
27/01/1983;296,2409145;293,5819003;299,2780429;0,002622632;91120,25465
28/01/1983;295,2458829;292,5841258;298,3017173;0,00940777;91213,17983
29/01/1983;295,9041665;292,7621699;300,1111322;0,00148691;91136,29973
30/01/1983;294,9726546;291,7455336;298,8499639;0,003968152;91129,8035
31/01/1983;295,8405599;292,3156622;299,4403007;0,001562035;91111,65632
1/02/1983;295,7536129;292,6546198;299,6112661;0,002145813;91003,71665
2/02/1983;296,0092916;293,0538474;299,8612587;0,001810276;90926,91029
3/02/1983;296,0439071;293,0648702;300,3287486;0,001863503;90949,07145
4/02/1983;295,7850602;293,6400484;299,4384073;0,004443674;90969,00989
5/02/1983;296,0662345;292,9506037;301,0055077;0,007541896;91045,68943
6/02/1983;295,0852024;292,463574;298,8673625;0,007386367;91152,0758
7/02/1983;295,159631;292,666259;299,6784498;0,011538353;91239,94717
8/02/1983;295,3505797;291,5586197;300,5115511;0,004682412;91275,27397
9/02/1983;295,276245;291,2423187;300,1513619;0,00565393;91066,94564
10/02/1983;295,6412167;291,2546689;300,7417686;0,002399697;90966,91148
11/02/1983;295,9092139;292,3395879;301,3925372;0,001816534;91005,94053
12/02/1983;295,9062464;292,3619661;300,6467892;0,003149216;91092,95861
13/02/1983;295,9610005;292,8444573;300,1599775;0,009056294;91194,26788
14/02/1983;295,5967067;292,1895184;300,1629877;0,00260515;91127,26385
15/02/1983;296,0827119;291,8187942;301,3768612;0,000523472;90936,25356
16/02/1983;296,7814736;292,8222198;301,7472286;0,001486288;90908,76551
17/02/1983;296,1157039;292,4396728;299,9828545;0,007023561;91005,28345
18/02/1983;295,4120117;292,3739632;299,3818431;0,004188729;91039,31053
19/02/1983;295,890541;292,7683456;299,5431933;0,002743045;90928,65125
20/02/1983;295,8474544;292,8937048;299,7305878;0,003231255;90933,97945
21/02/1983;295,8161998;292,9527201;299,9622281;0,004811032;90876,17391
22/02/1983;295,707238;292,4135139;301,0537608;0,005480804;90768,83733
23/02/1983;296,4113891;292,5569602;302,3180541;0,008988273;90807,59346
24/02/1983;295,4636958;292,6831265;298,7538791;0,009797357;90869,22934
25/02/1983;296,1919031;293,612067;300,7123052;0,006469621;90807,8682
26/02/1983;296,395808;293,0487911;301,2019208;0,006999791;90873,27283
27/02/1983;296,1305054;293,0607535;300,4090213;0,013697059;91052,24101
28/02/1983;296,5197705;292,3292385;301,7118025;0,00434721;91133,52
1/03/1983;295,8186035;293,2173762;299,5884958;0,011711412;91138,18913
2/03/1983;295,8378945;293,2455778;300,5571019;0,010481702;91168,68117
3/03/1983;295,8781091;292,9649801;299,4925445;0,00721393;91153,48966
4/03/1983;295,4626938;292,4572562;299,2858953;0,005017324;91128,13752
5/03/1983;295,9018744;292,2234521;299,7127616;0,004176946;91057,24233
6/03/1983;295,8441133;293,4335489;299,2518774;0,011026957;91084,96994
7/03/1983;295,0335139;291,9942769;298,4837683;0,012385487;91043,53369
8/03/1983;294,7616903;292,7412309;298,2833435;0,014385416;91009,36823
9/03/1983;295,6286641;293,0605142;299,5593988;0,009312679;90960,86261
10/03/1983;295,5071193;292,378539;299,8660846;0,006874462;90939,25962
11/03/1983;295,7377976;293,3093314;300,2546424;0,007077558;90992,50647
12/03/1983;295,1656033;292,8854619;297,9711562;0,006763184;91046,65778
13/03/1983;295,3830679;292,6007904;298,684546;0,004430991;91050,16878
14/03/1983;295,890978;293,138387;299,7202858;0,004134083;91002,41286
15/03/1983;295,7977746;292,8473818;299,7739322;0,012886609;90957,09074
16/03/1983;296,1922378;292,9673848;301,0815718;0,007336279;90896,16628
17/03/1983;295,544434;293,2746276;298,9014629;0,010220412;90902,71277
18/03/1983;295,9410013;292,0919742;301,4513819;0,009591462;91059,44475
19/03/1983;296,7241269;293,4194261;300,8061078;0,004981685;91000,7944
20/03/1983;297,2212559;292,9494867;303,1519752;0,002827879;90819,53699
21/03/1983;296,2076938;293,0287149;299,9823953;0,011498366;90933,80236
22/03/1983;296,4958305;293,3084037;301,7764409;0,006560636;91017,31094
23/03/1983;296,2619114;293,260966;300,2493959;0,010631716;90911,45934
24/03/1983;296,0123805;292,1495982;300,9456617;0,012144601;90856,42726
25/03/1983;294,6781066;292,7865965;296,938866;0,045932161;91025,92179
26/03/1983;295,1142303;292,9915821;299,8396332;0,018219481;91167,86009
27/03/1983;295,3404002;292,8945571;299,4477141;0,010278354;91190,74902
28/03/1983;295,9567097;292,1720919;301,0071158;0,010678354;91082,14024
29/03/1983;296,2824175;292,7192418;300,880891;0,005695951;91050,8608
30/03/1983;295,7237273;292,3150997;300,7826461;0,007862593;91102,22531
31/03/1983;296,0291015;292,6152406;299,7870275;0,007980726;90999,0201
1/04/1983;296,1314969;292,3200001;301,7184648;0,008857531;90982,78896
2/04/1983;296,6344447;293,3741441;301,3921106;0,007964543;91033,17992
3/04/1983;296,3817461;293,2950921;300,9383291;0,015124628;91007,20932
4/04/1983;296,5814516;293,0458184;301,1076387;0,008302449;90912,41753
